SETOR_ATIV,DENOM_CIA,ticker,DT_FIM_EXERC,roe,margem_liquida,cagr_lucro_5a,dl_ebitda,p_l,rank_magic
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2024-03-31,17.73,14.86,31.84,-0.30386867812336643,10.22,54.0
Têxtil e Vestuário,GRENDENE S.A.,GRND3,2024-03-31,15.23,25.9,8.24,-2.439628879832386,6.54,63.0
Comunicação e Informática,VALID SOLUÇÕES S.A.,VLID3,2024-06-30,18.95,15.37,47.85,0.10223867584567893,3.48,16.0
Comércio (Atacado e Varejo),TECHNOS S.A.,TECN3,2024-06-30,19.98,20.16,,-0.10791178929765886,3.62,27.0
Comércio (Atacado e Varejo),GRUPO SBF S.A.,SBFG3,2024-06-30,31.78,13.36,11.59,1.7362485238735907,3.45,53.0
"Construção Civil, Mat. Constr. e Decoração",PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,2024-06-30,55.01,14.9,,-0.0008264721780479588,5.16,16.0
"Construção Civil, Mat. Constr. e Decoração",CONSTRUTORA METROCASA S.A.,TEND3,2024-06-30,169.95,24.64,,-0.38660121419085564,7.41,24.0
"Construção Civil, Mat. Constr. e Decoração",DIRECIONAL ENGENHARIA S.A.,DIRR3,2024-06-30,27.87,20.13,43.21,0.0005210837565867672,5.43,24.0
Emp. Adm. Part. - Comércio (Atacado e Varejo),ALLOS S.A.,ALOS3,2024-06-30,9.36,54.3,70.33,-1.2228153482676773,6.98,29.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LPSB3,2024-06-30,23.04,27.84,,-0.6841035945523555,3.99,11.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",JHSF PARTICIPACOES S.A.,JHSF3,2024-06-30,12.08,42.26,21.4,2.6504404072653016,3.48,47.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,MULT3,2024-06-30,15.73,52.21,23.37,1.1911003483881422,9.64,48.0
Emp. Adm. Part. - Energia Elétrica,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,TAEE11,2024-06-30,22.99,47.41,11.07,,6.38,
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2024-06-30,16.58,185.04,7.09,,6.03,
Emp. Adm. Part. - Petróleo e Gás,PETRORECÔNCAVO S.A.,RECV3,2024-06-30,12.42,16.48,,0.1423378499750916,8.8,39.0
Emp. Adm. Part. - Sem Setor Principal,CSU DIGITAL S.A.,CSUD3,2024-06-30,20.13,15.84,,0.02481047758458591,7.39,30.0
Emp. Adm. Part. - Telecomunicações,UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,2024-06-30,14.66,16.11,,0.030433366238894373,6.01,25.0
Energia Elétrica,CIA ENERGETICA DE MINAS GERAIS - CEMIG,CMIG4,2024-06-30,25.32,17.9,17.88,0.8053923027281508,3.53,26.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2024-06-30,28.87,31.09,13.24,1.9325960491395857,9.43,43.0
Extração Mineral,VALE S.A.,VALE3,2024-06-30,27.35,28.19,,0.4168557960893855,3.8,11.0
Metalurgia e Siderurgia,SCHULZ S.A.,SHUL4,2024-06-30,19.21,13.59,21.31,-0.5146346951768348,7.2,16.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2024-06-30,58.0,13.82,16.16,0.4212569964112606,6.66,5.0
Petróleo e Gás,PRIO S.A.,PRIO3,2024-06-30,31.97,30.9,65.0,0.44490281151742705,6.8,23.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,CSMG3,2024-06-30,17.04,16.56,11.79,0.8809369981611953,5.72,36.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO BASICO EST SAO PAULO,SBSP3,2024-06-30,12.79,15.27,,1.215871656812152,13.93,39.0
Seguradoras e Corretoras,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,WIZC3,2024-06-30,22.27,22.57,5.82,0.10073365304569436,3.13,10.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2024-06-30,26.77,18.36,31.84,-0.06387913210273273,6.41,27.0
Têxtil e Vestuário,CAMBUCI S.A.,CAMB3,2024-06-30,33.75,20.65,30.47,,4.45,
"Agricultura (Açúcar, Álcool e Cana)",VITTIA S.A.,VITT3,2024-09-30,29.98,14.82,5.32,0.40916551127543344,4.01,12.0
"Agricultura (Açúcar, Álcool e Cana)",BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,AGRO3,2024-09-30,17.17,22.36,,1.7760438446654239,5.43,59.0
Bancos,BCO MERCANTIL DO BRASIL S.A.,BMEB4,2024-09-30,311.61,13.65,,0.4168770526078816,5.94,72.0
Bebidas e Fumo,AMBEV S.A.,ABEV3,2024-09-30,14.43,16.14,4.03,,12.28,
Comunicação e Informática,VALID SOLUÇÕES S.A.,VLID3,2024-09-30,21.3,15.77,47.85,0.07546777546777547,4.33,20.0
Comunicação e Informática,TOTVS S.A.,TOTS3,2024-09-30,23.17,22.25,28.41,-0.2668773838112728,14.21,56.0
Comércio (Atacado e Varejo),OUROFINO S.A.,OFSA3,2024-09-30,22.83,14.72,23.75,0.27556840205100946,6.53,34.0
"Construção Civil, Mat. Constr. e Decoração",LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,2024-09-30,22.54,23.35,51.17,-0.0830410256010963,3.47,17.0
"Construção Civil, Mat. Constr. e Decoração",CONSTRUTORA METROCASA S.A.,TEND3,2024-09-30,266.45,23.19,,-0.25714920294349364,7.58,30.0
"Construção Civil, Mat. Constr. e Decoração",MOURA DUBEUX ENGENHARIA S/A,MDNE3,2024-09-30,22.98,17.74,,0.17741846506906747,3.59,30.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LPSB3,2024-09-30,14.87,15.85,,-0.5350376607571621,5.6,8.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",JHSF PARTICIPACOES S.A.,JHSF3,2024-09-30,9.84,37.49,21.4,1.9851386777951139,4.64,48.0
"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",EZ TEC EMPREEND. E PARTICIPACOES S.A.,EZTC3,2024-09-30,11.99,31.11,8.1,0.15229264457260097,4.43,57.0
Emp. Adm. Part. - Energia Elétrica,ALUPAR INVESTIMENTO S/A,ALUP11,2024-09-30,21.86,69.5,2.53,,4.73,
Emp. Adm. Part. - Intermediação Financeira,ITAÚSA S.A.,ITSA4,2024-09-30,17.1,173.08,7.09,0.1737316146091555,5.94,42.0
Emp. Adm. Part. - Metalurgia e Siderurgia,KEPLER WEBER S.A.,KEPL3,2024-09-30,31.62,13.58,39.6,-0.15709583110660025,6.54,17.0
Emp. Adm. Part. - Petróleo e Gás,PETRORECÔNCAVO S.A.,RECV3,2024-09-30,13.89,18.68,,0.06794343557019866,6.2,40.0
Emp. Adm. Part. - Sem Setor Principal,CSU DIGITAL S.A.,CSUD3,2024-09-30,19.2,15.73,,-0.004396048495734171,6.94,34.0
Emp. Adm. Part. - Serviços Transporte e Logística,RUMO S.A.,RAIL3,2024-09-30,18.03,18.24,,0.5024440206731066,12.84,55.0
Emp. Adm. Part. - Telecomunicações,UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,2024-09-30,15.9,18.19,,0.04397812802125154,6.05,35.0
Energia Elétrica,CIA PARANAENSE DE ENERGIA - COPEL,CPLE3,2024-09-30,19.12,21.22,6.3,0.6068255586782454,4.72,57.0
Energia Elétrica,ENGIE BRASIL ENERGIA S.A.,EGIE3,2024-09-30,22.29,25.93,13.24,2.1815786071018732,12.0,59.0
Extração Mineral,VALE S.A.,VALE3,2024-09-30,24.54,25.05,,0.44726058059850543,4.36,25.0
Farmacêutico e Higiene,HYPERA S.A.,HYPE3,2024-09-30,12.13,19.34,2.72,2.5345322699270403,9.71,68.0
Metalurgia e Siderurgia,ELECTRO ACO ALTONA S.A.,EALT4,2024-09-30,28.53,13.26,31.61,0.5229980045552577,3.36,14.0
Metalurgia e Siderurgia,SCHULZ S.A.,SHUL4,2024-09-30,22.21,14.76,21.31,-0.38838759643960896,6.16,29.0
Metalurgia e Siderurgia,CIA FERRO LIGAS DA BAHIA - FERBASA,FESA4,2024-09-30,12.24,17.32,8.15,-0.6306239500839933,5.34,62.0
"Máquinas, Equipamentos, Veículos e Peças",MAHLE METAL LEVE S.A.,LEVE3,2024-09-30,51.65,13.29,16.16,0.3548430515478768,5.94,5.0
"Máquinas, Equipamentos, Veículos e Peças",METALURGICA RIOSULENSE S.A.,RSUL4,2024-09-30,26.96,15.12,27.69,-0.29266691326058814,5.69,15.0
"Máquinas, Equipamentos, Veículos e Peças",MARCOPOLO S.A.,POMO4,2024-09-30,34.25,14.5,41.96,,5.81,
Papel e Celulose,SUZANO S.A.,SUZB3,2024-09-30,31.13,26.38,,1.6690172278826492,5.41,62.0
"Saneamento, Serv. Água e Gás",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,CSMG3,2024-09-30,18.73,18.0,11.79,0.7739896236987636,5.38,53.0
Serviços Médicos,HOSPITAL MATER DEI S.A.,MATD3,2024-09-30,21.46,14.11,,0.7422868494811963,4.17,24.0
Serviços Transporte e Logística,TEGMA GESTAO LOGISTICA S.A.,TGMA3,2024-09-30,37.79,13.99,6.89,-0.1536828781310062,4.99,9.0
Serviços Transporte e Logística,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",MILS3,2024-09-30,19.32,16.87,,0.4950487172574829,7.13,37.0
Têxtil e Vestuário,VULCABRAS S.A.,VULC3,2024-09-30,33.6,21.94,31.84,-0.10715467528641703,5.63,26.0
Têxtil e Vestuário,GRENDENE S.A.,GRND3,2024-09-30,23.2,29.82,8.24,-1.3465328362076412,3.68,26.0
Têxtil e Vestuário,CAMBUCI S.A.,CAMB3,2024-09-30,29.17,16.61,30.47,,5.41,
Bebidas e Fumo,AMBEV S.A.,ABEV3,2024-12-31,14.91,16.6,4.03,-0.911963250405606,10.93,36.0
Comunicação e Informática,VALID SOLUÇÕES S.A.,VLID3,2024-12-31,20.84,17.48,47.85,-0.0281716055390573,4.27,13.0
Comércio (Atacado e Varejo),TECHNOS S.A.,TECN3,2024-12-31,15.8,16.2,,-0.16183087664856477,4.46,41.0
Comércio (Atacado e Varejo),OUROFINO S.A.,OFSA3,2024-12-31,17.76,13.11,23.75,0.5585239293588402,6.9,46.0
"Construção Civil, Mat. Constr. e Decoração",PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,2024-12-31,42.65,15.08,,-0.4558726443404153,4.47,9.0
"Construção Civil, Mat. Constr. e Decoração",LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,2024-12-31,22.54,25.33,51.17,-0.21344888290893937,3.49,15.0
